SKU,FNSku,Condition,Brand,Manufacturer,ProductTitle,LongDescription,ShortDescription,Subtitle,ASIN,UPC,EAN,ISBN,MPN,Price,MAPPrice,MSRP,BundleType,ProductType,VariationVaryBy,CopyToChildren,MultipackQuantity,VariationParentSKU,SubStyleCode,IsInRelationship,NetWeight,GrossWeight,DimensionUnit,WeightUnit,ProductHeight,ProductLength,ProductWidth,BoxHeight,BoxLength,BoxWidth,HarmonizedCode,IsBlocked,Warranty,ClassificationNum,Gender,AgeGroup,NRFDepartment,CountryOfOrigin,OriginalUPC,CustomerProductSKU,VariationSet,StyleStatus,StyleType,Description,StyleCode,ParentStyleCode,ProductStyleCode,ColorPatternCode,ColorPatternCodeId,SizeType,SizeCode,SizeCodeId,WidthCode,WidthCodeId,LengthCode,LengthCodeId,ClassCode,SubClassCode,DepartmentCode,DivisionCode,OEMCode,AlternateCode,Remark,Model,CatalogPage,CategoryCode,GroupCode,SubGroupCode,ProductStatus,PriceRule,Stockable,Taxable,Costable,IsProfit,Currency,UOM,QtyPerPallot,QtyPerCase,QtyPerBox,PackType,PackQty,DefaultPackType,DefaultVendorCode,PoSize,MinStock,LeadTimeDay,ProductYear,MaterialsContent,CareInstructions,ColorCodeNRF,ColorGroupNRF,SizeCodeNRF,SizePrimaryNRF,SizeSecondaryNRF,SizeHeadingNRF,SizeHeading2NRF,CategoryNRF,SubCategoryNRF,DropshipPrice,CRVPrice,ColorDesc,SizeDesc,WidthDesc,LengthDesc,PrepackCode,PrepackQty,AddWarehouse,AddAvaQty,ShipLeadTimeDay,ShipHandlingFee,ReceiveHandlingFee,ReturnHandlingFee,StorageFee,DisableDropshipReturn,OptionName1,OptionName2,OptionName3,OptionName4,OptionName5,OptionValue1,OptionValue2,OptionValue3,OptionValue4,OptionValue5,DropshipCategoryCode,DropshipCategoryCodePath,Barcode,Tags
CORA-01-BLK-10,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-BLK,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,BLK,BLK,,10,10,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-BLK-11,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-BLK,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,BLK,BLK,,11,11,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-BLK-12,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-BLK,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,BLK,BLK,,12,12,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-BLK-5,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-BLK,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,BLK,BLK,,5,5,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-BLK-5.5,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-BLK,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,BLK,BLK,,5.5,5.5,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-BLK-6,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-BLK,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,BLK,BLK,,6,6,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-BLK-6.5,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-BLK,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,BLK,BLK,,6.5,6.5,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-BLK-7,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-BLK,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,BLK,BLK,,7,7,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-BLK-7.5,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-BLK,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,BLK,BLK,,7.5,7.5,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-BLK-8,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-BLK,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,BLK,BLK,,8,8,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-BLK-8.5,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-BLK,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,BLK,BLK,,8.5,8.5,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-BLK-9,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-BLK,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,BLK,BLK,,9,9,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-BLK-9.5,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-BLK,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,BLK,BLK,,9.5,9.5,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-CAME-A12,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,129,0,129,3,1,,0,0,CORA-01,CORA-01-CAME,0,0,13,0,0,0,0,0,13,17,13,,0,,0,,,,,,,,,,,CORA-01,,,CAME,CAME,,,,,,,,WOMEN,,WHOLESALE,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,A12,12,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-CAME-B12,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,129,0,129,3,1,,0,0,CORA-01,CORA-01-CAME,0,0,13,0,0,0,0,0,13,17,13,,0,,0,,,,,,,,,,,CORA-01,,,CAME,CAME,,,,,,,,WOMEN,,WHOLESALE,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,B12,12,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-CAME-S,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,129,0,129,3,1,,0,0,CORA-01,CORA-01-CAME,0,0,13,0,0,0,0,0,13,17,13,,0,,0,,,,,,,,,,,CORA-01,,,CAME,CAME,,,,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,S,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-CAME-10,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-CAME,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,CAME,CAME,,10,10,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-CAME-11,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-CAME,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,CAME,CAME,,11,11,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-CAME-12,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-CAME,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,CAME,CAME,,12,12,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-CAME-5,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-CAME,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,CAME,CAME,,5,5,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-CAME-5.5,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-CAME,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,CAME,CAME,,5.5,5.5,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-CAME-6,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-CAME,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,CAME,CAME,,6,6,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-CAME-6.5,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-CAME,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,CAME,CAME,,6.5,6.5,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-CAME-7,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-CAME,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,CAME,CAME,,7,7,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-CAME-7.5,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-CAME,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,CAME,CAME,,7.5,7.5,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-CAME-8,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-CAME,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,CAME,CAME,,8,8,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-CAME-8.5,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-CAME,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,CAME,CAME,,8.5,8.5,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-CAME-9,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-CAME,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,CAME,CAME,,9,9,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-CAME-9.5,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-CAME,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,CAME,CAME,,9.5,9.5,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-FUCH-A12,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,129,0,129,3,1,,0,0,CORA-01,CORA-01-FUCH,0,0,13,0,0,0,0,0,13,17,13,,0,,0,,,,,,,,,,,CORA-01,,,FUCH,FUCH,,,,,,,,WOMEN,,WHOLESALE,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,A12,12,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-FUCH-B12,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,129,0,129,3,1,,0,0,CORA-01,CORA-01-FUCH,0,0,13,0,0,0,0,0,13,17,13,,0,,0,,,,,,,,,,,CORA-01,,,FUCH,FUCH,,,,,,,,WOMEN,,WHOLESALE,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,B12,12,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-FUCH-S,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,129,0,129,3,1,,0,0,CORA-01,CORA-01-FUCH,0,0,13,0,0,0,0,0,13,17,13,,0,,0,,,,,,,,,,,CORA-01,,,FUCH,FUCH,,,,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,S,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-FUCH-10,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-FUCH,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,FUCH,FUCH,,10,10,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-FUCH-11,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-FUCH,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,FUCH,FUCH,,11,11,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-FUCH-12,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-FUCH,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,FUCH,FUCH,,12,12,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-FUCH-5,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-FUCH,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,FUCH,FUCH,,5,5,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-FUCH-5.5,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-FUCH,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,FUCH,FUCH,,5.5,5.5,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-FUCH-6,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-FUCH,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,FUCH,FUCH,,6,6,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-FUCH-6.5,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-FUCH,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,FUCH,FUCH,,6.5,6.5,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-FUCH-7,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-FUCH,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,FUCH,FUCH,,7,7,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-FUCH-7.5,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-FUCH,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,FUCH,FUCH,,7.5,7.5,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-FUCH-8,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-FUCH,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,FUCH,FUCH,,8,8,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-FUCH-8.5,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-FUCH,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,FUCH,FUCH,,8.5,8.5,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-FUCH-9,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-FUCH,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,FUCH,FUCH,,9,9,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-FUCH-9.5,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-FUCH,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,FUCH,FUCH,,9.5,9.5,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-LEOP-A12,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,129,0,129,3,1,,0,0,CORA-01,CORA-01-LEOP,0,0,13,0,0,0,0,0,13,17,13,,0,,0,,,,,,,,,,,CORA-01,,,LEOP,LEOP,,,,,,,,WOMEN,,WHOLESALE,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,A12,12,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-LEOP-B12,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,129,0,129,3,1,,0,0,CORA-01,CORA-01-LEOP,0,0,13,0,0,0,0,0,13,17,13,,0,,0,,,,,,,,,,,CORA-01,,,LEOP,LEOP,,,,,,,,WOMEN,,WHOLESALE,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,B12,12,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-LEOP-S,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,129,0,129,3,1,,0,0,CORA-01,CORA-01-LEOP,0,0,13,0,0,0,0,0,13,17,13,,0,,0,,,,,,,,,,,CORA-01,,,LEOP,LEOP,,,,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,S,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
CORA-01-LEOP-10,,0,,,CROSS FRONT SANDAL,,,CROSS FRONT SANDAL,,,,,,10.75,0,10.75,0,1,,0,0,CORA-01,CORA-01-LEOP,0,0,0.9,0,0,0,0,0,4,11,4,,0,,0,,,,,,,,,,,CORA-01,,,LEOP,LEOP,,10,10,,,,,WOMEN,,,,,,,,,,,,0,,FALSE,TRUE,FALSE,FALSE,,,0,0,0,,0,,,0,0,0,,,,,,,,,,,,,0,0,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,
